Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
67857,-1.739333784,-1.30465465,0.314102907,0.053740106,-0.0586957,0.071259557,0.694861853,-0.313269935,-0.649377114,0.51756788,-1.356557756,-0.238382664,0.069579019,-0.431690054,-0.674723889,-1.654161807,-0.053960601,0.52074584,-1.554561747,-1.463994324,-0.665172079,-0.632078029,-0.4211758,-0.400774353,-0.001640302,-0.495162313,0.03163262,0.066279688,320,1
84694,-4.868108438,1.264419774,-5.167885427,3.193647845,-3.045621377,-2.096166099,-6.445610183,2.422535592,-3.214055416,-8.745972612,5.416041909,-8.164125077,-0.165010607,-10.19353036,-1.89521031,-7.360474609,-14.66877108,-4.877119005,1.385609528,0.66730978,1.269205389,0.057657252,0.6293074,-0.168431774,0.443743902,0.276539472,1.441273968,-0.127943726,12.31,1
65936,-3.593476003,0.781442263,-1.822447514,0.605760683,-1.194655867,-0.517194857,-1.722523123,0.128889524,0.014963308,-2.85611683,1.61826162,-3.581374501,0.62370692,-6.16045662,0.494733399,-2.54310504,-5.301273391,-2.192712706,-0.094723793,-0.478219313,0.351792126,0.39124895,-0.252874891,-0.49804248,0.010172193,0.909928722,-1.478767246,0.722673039,101.5,1
8415,-0.25147096,4.313523326,-6.891437717,6.796796681,0.616296505,-2.966326542,-2.436652527,0.489327899,-3.371638572,-6.810813099,7.620089058,-10.28528252,-0.342444334,-11.54349792,-1.334987903,-2.689284204,-3.204383403,0.086521896,-1.314495097,0.632709964,0.536892074,-0.546126024,-0.605239548,-0.26374346,1.539915831,0.523573697,0.891024688,0.572740667,1,1
68207,-13.19267096,12.78597064,-9.906650021,3.320336883,-4.801175932,5.760058556,-18.75088916,-37.35344264,-0.391539744,-5.052502367,4.406805524,-4.610756477,-1.90948797,-9.072710934,-0.226074451,-6.211557482,-6.248145353,-3.149246695,0.051576119,-3.493049915,27.20283916,-8.887017141,5.303606904,-0.639434802,0.263203123,-0.10887693,1.269566355,0.939407363,1,1
46925,-0.481531151,1.059542277,0.647117403,0.905586234,0.81936824,-0.091183566,0.504134851,0.161064336,-0.765053777,-0.550545348,1.48028602,-0.105359123,-0.804841455,-0.819901849,0.916881766,0.201150539,0.874890632,0.941476679,0.272698476,-0.042515133,0.070632869,0.192490772,-0.174659253,-0.438908073,0.239258997,-0.217823405,-0.072852248,0.010463313,1,1
139767,0.46799194,1.100118116,-5.607145,2.204713526,-0.578538843,-0.174199761,-3.454201472,1.102822689,-1.065015515,-5.416036889,4.497928973,-5.019609888,-1.019691201,-7.914989007,0.669648023,-4.472014334,-5.85699776,-2.243177904,-0.173814024,0.589574722,0.983480729,0.899876106,-0.285103425,-1.929717104,0.319868526,0.170636428,0.851798306,0.372098282,120.54,1
40662,-4.446846548,-0.014793158,-5.126306996,6.945129976,5.269255348,-4.297177163,-2.591241685,0.342670615,-3.880663045,-3.976525139,5.730084356,-5.031868148,-1.135439109,-10.78705057,0.265456231,-1.104217463,0.636412737,0.994101369,-0.688720555,-0.108006423,0.247912823,-0.049586179,-0.226016962,-0.401235601,0.856123603,0.661272427,0.492559739,0.97183435,1,1
30852,-2.830984056,0.885657038,1.199930098,2.86129224,0.321668778,0.289966026,1.767760449,-2.451049662,0.069735807,3.245086401,0.675287853,-0.677096334,-0.222741128,-0.913786971,1.603331923,-1.024502092,0.022045207,-0.940684674,0.48475894,-1.016923144,0.54658934,0.334970737,0.172105676,0.623590288,-0.527114316,-0.079214654,-2.532445298,0.311176715,104.81,1
110552,-2.450366625,2.107728661,-5.14066304,1.411303574,-1.690779503,-0.736427203,-3.657946348,1.944905904,-0.788387529,-5.624677134,3.519642345,-7.221590004,1.201728023,-3.811428143,-1.701428022,-3.571408379,-7.311407291,-1.754354607,0.795448868,-0.130438203,0.800538093,0.364616671,0.233607612,-0.282077578,-0.320310973,0.492919989,0.35997645,-0.115471009,80.22,1
148053,1.261324237,2.726800289,-5.435018912,5.342759009,1.447043018,-1.442584085,-0.898701854,0.123061978,-2.748495905,-3.202436122,1.991360635,-3.986416216,0.577206842,-8.485794506,-0.794782275,-0.666134267,-1.372629384,-0.104312956,-1.466910553,0.313331635,0.209086136,-0.425937611,-0.154439526,-0.018819504,0.632233951,0.192921615,0.468180887,0.280486471,1.59,1
34684,-2.439236969,2.591458163,-2.84012565,1.28624391,-1.777016191,-1.436138771,-2.206056242,-2.282724858,-0.292885036,-3.717449929,3.907399128,-7.220003686,-1.211739346,-9.657626594,0.9275179,-4.738662343,-9.276635569,-3.081961081,0.177745635,0.513529865,1.774460092,-0.771389808,0.065726703,0.103915745,-0.057577926,0.242652461,-0.268649222,-0.743712586,125.3,1
77154,-0.715413746,0.608590313,1.15550089,-0.267565093,-0.563747541,-0.61889796,0.698307699,0.069836902,-0.133341031,-1.025335393,1.500629181,-0.417898027,-1.590295151,-1.074999041,0.288234298,1.377768509,0.223886854,1.311072675,-0.896071786,-0.186977993,0.130748608,0.239389294,-0.090227407,0.411572391,-0.216125966,0.353896329,-0.062361263,0.008433002,129,1
150494,1.852889095,1.069592864,-1.776101273,4.617409969,0.770412982,-0.400859126,-0.040970122,0.089510463,-0.217705276,-0.3739273,-0.688453907,-1.463206924,-1.624155,-4.252465599,-1.340175884,1.7328728,2.934481224,1.437196572,-1.923308939,-0.288392191,-0.157868696,-0.176243752,0.027436946,-0.468006203,0.058062799,0.14826306,0.042277764,0.040572752,1,1
7551,0.316459,3.809075947,-5.615159011,6.047445102,1.554025957,-2.651353112,-0.746579273,0.055586311,-2.678678542,-4.959492912,6.439053352,-7.520117393,0.386351667,-9.252307247,-1.365188415,-0.502362191,0.784426598,1.494304607,-1.808012159,0.388307428,0.208828369,-0.511746619,-0.583813221,-0.219845029,1.474752584,0.491191926,0.518868285,0.402528068,1,1
95559,-16.30865006,11.61480054,-19.7393863,10.46386628,-12.59914566,-1.202393318,-23.38050782,-5.781133005,-7.811022382,-16.30353766,5.573625273,-13.63521612,-0.483236244,-7.352792243,-2.392684189,-8.728142394,-17.59885355,-7.455956329,0.169740706,2.106033871,-4.884982624,1.140910436,1.392952631,0.348996605,-2.167509751,-0.798753538,-2.942775073,-0.462679619,1.63,1
152710,0.051075485,1.310426524,0.733222065,2.620281923,1.402357614,0.528488565,1.086014426,-0.146422713,-1.724332975,1.280166743,0.47086472,0.435541959,0.594974116,-0.142098601,-2.024734603,0.828290651,-1.274787147,0.134277305,-1.489434217,-0.125876997,0.229936135,0.766926567,-0.189623668,0.766852958,-0.14140075,-0.077277962,-0.297595395,-0.221816034,2.47,1
26931,-22.56169926,13.20890428,-24.64381878,6.232531823,-16.90561136,-4.49743872,-16.81018419,14.95510677,-3.871296823,-8.581265516,5.25698761,-7.393614992,0.538800829,-7.577552018,-0.030725532,-6.454783237,-12.84565652,-4.865917737,1.06244185,1.621444225,1.765986636,-1.635516647,-0.998316503,0.138972227,1.55935014,-0.222124517,1.50442466,0.445919826,99.99,1
26961,-23.23792024,13.48738579,-25.18877297,6.261732551,-17.34518817,-4.534989152,-17.10049248,15.37463003,-3.845566772,-8.511766697,5.138547322,-7.220019864,0.615793286,-7.3272216,-0.038632069,-6.331515094,-12.68885763,-4.847381607,1.020535879,1.630787483,1.769708129,-1.691973305,-1.045672923,0.1433865,1.611577072,-0.221575645,1.481232606,0.438124805,99.99,1
58642,-0.45138257,2.2251465,-4.953050453,4.342228248,-3.65619019,-0.020121466,-5.407553618,-0.748436141,-1.362197751,-4.170622887,3.762306382,-4.226224695,-2.04669403,-4.710497936,0.21757236,-4.739083784,-6.131886752,-2.425870639,2.31416487,0.724381268,-0.575924092,0.495889441,1.154127939,-0.016185786,-2.079928263,-0.554376906,0.455179271,0.001320656,113.92,1
160895,-0.848290217,2.719882116,-6.199070197,3.044437186,-3.301909553,-1.992116836,-3.734901766,1.520078973,-2.548788173,-4.533515403,2.288021747,-5.26720467,0.39479995,-4.287995777,1.315279467,-6.469186891,-8.713920051,-3.705069743,3.531002898,0.319576271,1.125229259,0.805257865,0.199119186,0.035206201,0.012158763,0.601657823,0.137467682,-0.171396981,127.14,1
70536,-2.271754537,-0.457654561,-2.589054639,2.230778267,-4.278982503,0.38861008,0.102485457,0.813127838,-1.092920839,-5.032028386,3.51034756,-2.227398406,0.656823928,-5.199185743,-0.12831103,-3.943520999,-3.820522327,-0.570821094,2.783383408,2.285757903,1.09634201,0.658398655,1.711675735,0.333540036,0.538591374,-0.193528512,0.258194101,0.247269214,824.83,1
62059,-1.644403097,3.129851933,-2.576976822,3.415573363,-0.448525407,-1.241892856,-1.991652188,1.00266489,-2.809071243,-4.153692406,1.398185119,-5.653269702,-1.233694138,-6.332512815,0.4587148,-1.983609608,-4.929162023,-1.038482085,-0.1338192,0.290186829,0.417762091,-0.648575872,-0.318617393,-0.680412932,0.389868676,0.055750296,0.394681955,0.298820726,6.62,1
45501,1.001991715,0.04793838,-0.349001552,1.493958437,0.186938875,0.190965634,-0.001112104,0.147140195,0.58041534,-0.792937991,-0.984171728,-0.567380065,-1.10559225,-1.381213542,0.405490421,0.279890165,1.13216021,0.092992976,-0.298920455,0.016003673,-0.334417439,-1.014314673,-0.128427316,-0.946241838,0.456090275,-0.453205972,0.046627092,0.064698354,105.99,1
100298,-22.34188889,15.53613332,-22.8652285,7.043373548,-14.18312919,-0.46314488,-28.21511205,-14.60779052,-9.481456334,-20.94919155,4.739582471,-11.92495469,-1.501411026,-3.836781466,-2.720328838,-8.880105672,-15.82513629,-6.750425224,-0.129188144,4.100019048,-9.110422576,4.15889482,1.412928445,0.382800674,0.447153953,-0.632816336,-4.380154259,-0.467862869,1,1
35926,-3.896582592,4.518354703,-4.45402724,5.547453347,-4.121458573,-1.163406658,-6.805053053,2.928356254,-4.917129599,-6.600460622,3.367845608,-7.88897752,1.682603467,-7.628651916,0.779245996,-7.533404329,-14.06462394,-4.960108633,2.525784924,0.757286727,1.69104203,0.920020577,-0.151103893,0.011006878,0.080303267,0.412191351,0.635788871,0.50104955,4.56,1
64412,-1.348041644,2.522820676,-0.782432259,4.083046652,-0.66228033,-0.598775713,-1.943551851,-0.329578951,-1.853274226,-3.162135955,1.533193838,-4.635126948,-1.113572734,-6.435870738,-0.293191948,-2.849930795,-3.654258288,-1.183034137,0.831623853,0.348896285,1.079871408,-0.35202641,-0.218357653,0.125865684,-0.074180176,0.179115527,0.612579819,0.23420609,1,1
93742,-3.291125093,4.401194152,-8.394211623,4.453579569,-4.790054518,-4.240182082,-9.219000996,1.974029957,-2.912942709,-13.54016824,9.41303954,-18.04759657,-0.728186554,-15.39304483,0.349485049,-13.30388758,-21.29790578,-7.262310795,2.27422551,1.490869142,2.102343468,0.597370315,-0.328086184,0.445752402,0.585280581,-0.399005422,2.116004442,1.050743804,1,1
7740,1.023873869,2.001485266,-4.769751832,3.819194585,-1.271754227,-1.734662427,-3.059245032,0.889804792,0.415382113,-3.955812344,3.572054816,-7.186451591,0.147242341,-5.249304549,1.678333674,-2.641473109,-1.31205856,-0.391716051,1.118263552,0.204137684,0.343282649,-0.054195664,0.709653952,-0.372215867,-2.032068366,0.366777602,0.395170669,0.020205539,1,1
41607,-18.24751323,8.713250171,-17.88012682,9.249459237,-14.54121252,-1.911563593,-18.01466013,5.52216219,-9.283924512,-14.55715905,4.392435586,-10.38007312,1.611820901,-6.917639506,0.158841037,-10.32824239,-20.25455569,-8.534522564,3.256534481,-0.526368288,0.598842606,0.615318868,-0.486498927,0.739268468,-0.236844752,-0.04608167,-3.011473285,-1.022147466,53.95,1
8886,-2.535852117,5.793644147,-7.618462836,6.395829746,-0.065210105,-3.136371964,-3.104557363,1.823232638,-3.87865758,-7.29780335,7.071669137,-10.00104637,-0.207934541,-10.86069805,-1.690825041,-2.360856724,-2.760097015,0.298103416,-1.385557802,0.408704184,0.716719907,-0.448059938,-0.402406879,-0.288835223,1.01175224,0.425964621,0.413139556,0.308204657,1,1
42985,-4.075974685,0.963031254,-5.076070198,4.955963358,-0.161436852,-2.832662998,-7.619765445,1.618895441,-2.992092157,-7.142199114,6.278665845,-9.407060948,-1.818873961,-10.73957189,0.224206084,-8.427082796,-13.50215289,-4.712967589,2.630475995,0.058861252,1.030738252,0.165327776,-1.017502314,-0.477983381,-0.304986825,-0.106089275,1.899714342,0.511461707,1,1
74154,-0.392914756,-0.294318231,1.207252637,-2.541777525,-0.53691489,-0.352031065,-0.023064973,-0.057439903,-2.402556737,0.893286071,-0.622071209,-0.482666107,1.730793359,-0.720685404,-1.75e-05,-0.495261417,0.297648011,-0.425182808,-1.097780754,-0.064791759,-0.095580687,0.190924891,0.034125686,-0.282831915,-0.260851711,-0.364978951,0.39873173,0.211374555,50,0
159554,0.112488781,0.717640823,-1.684902276,-1.548732231,3.116878629,3.217537039,0.371052837,0.91899212,-0.162290817,-0.805560518,0.137333618,-0.157801695,-0.428546101,-0.751975747,0.155550322,0.215966747,0.351877613,-0.374474047,-0.399976993,0.053063513,-0.333309892,-0.906461108,0.118391686,0.592549606,-0.422545536,0.164064641,0.244394391,0.071339667,5.16,0
156102,1.919337024,-0.232688192,-0.44837391,0.39864433,-0.411793853,0.130085607,-0.925610488,0.237281799,0.90811306,-0.396300893,1.405942059,1.237280327,0.924766374,-1.594206941,0.212224177,1.201097794,0.078024464,0.958470877,-0.339572897,-0.058407394,0.038405558,0.257122145,0.316910692,0.637877688,-0.573484503,0.319586559,0.012849383,-0.009323335,7.38,0
169368,1.990347777,-0.719438803,-0.745836786,0.262422585,-0.459112395,0.20318186,-0.823338605,0.191410379,1.60969882,0.047671389,-2.016673621,-1.011896204,-1.738219107,0.091941409,0.67281778,0.661344984,-0.659948301,0.529302155,0.030124387,-0.206745582,0.101342006,0.314255446,0.105773541,0.034824324,-0.242890814,0.582324189,-0.044085601,-0.04631434,39.99,0
81468,-0.834874398,0.802156927,1.436278198,-0.167962177,0.880961737,0.896865918,0.779985827,0.048694509,0.188520789,0.149306794,1.18631936,0.010547396,-0.462954858,-0.737096316,2.101411146,-1.143648533,1.124312767,-2.21553438,-1.771291544,0.156791826,-0.261387188,-0.128956371,0.183250953,-0.702025631,-0.520437782,0.121256507,-0.021616749,-0.294671677,22.98,0
132072,-0.63108175,0.502323508,-0.053562345,-1.364899104,1.954212155,4.327037382,-0.575728401,1.008644512,0.662590662,0.006045734,-0.314678861,-0.031132297,-0.039777474,-0.309651251,0.952549032,0.273511726,-0.719282168,0.121495832,-0.145844639,-0.113874592,0.23623844,0.46686202,0.141507727,0.714535843,-1.297350215,0.065296063,-0.403433436,0.220049495,22.8,0
76140,-2.689862864,-0.988587018,0.258778079,-1.231534741,-0.510072473,-0.858180275,-0.135765167,0.728461616,-1.950419721,-0.421788839,0.184089109,0.631119874,0.286168284,0.709622351,-1.278137878,-1.014067504,0.046007117,1.394363281,-0.616197678,-0.324855265,-0.178833515,-0.785270354,-0.444468879,0.070090372,0.448785217,0.973396997,-0.37068972,-0.356470013,131.88,0
143347,1.980624555,-0.30597714,-0.926040962,0.020188081,-0.209743793,-0.517681411,-0.254294614,0.054208596,0.490713932,0.282968674,0.947489118,0.204022676,-1.456402894,0.821362178,0.35679172,0.714985877,-0.747384693,-0.103483123,0.312512479,-0.221899105,-0.417942584,-1.404060983,0.584829127,0.671221182,-0.795076345,-0.031959529,-0.089320822,-0.051173464,20.56,0
150392,2.010213225,0.063666614,-1.620606004,0.341472175,0.368741125,-0.586676841,0.034489269,-0.043750365,0.303938338,-0.201902199,1.246986758,0.621225092,-0.606263287,-0.521834876,-0.400476181,0.428054043,0.375450976,0.108121358,0.206973754,-0.192158584,-0.30162497,-0.820823809,0.362729149,0.59518982,-0.345738896,0.150097675,-0.066713327,-0.040557825,1.79,0
45381,-1.552042,-0.312083564,2.004849032,3.600123416,-0.141821899,0.751962495,-0.845880837,0.872487804,-0.491097784,0.095797106,-1.290929351,0.347157189,0.248465979,-0.318963363,-0.558357165,-0.873857762,1.068454066,-0.298605345,0.813477558,0.464289076,0.366241854,0.833089447,0.047088881,0.15180933,-0.341863228,0.399390337,0.103218701,-0.069431476,88.69,0
93658,1.582286866,-0.364725186,-1.354111139,1.371430721,-0.462981359,-1.632407537,0.31282852,-0.498209981,1.974211433,-1.146873971,1.229679815,-1.919550292,1.683268416,-0.233027323,-1.24000782,-0.165872302,2.284875067,0.156230302,-0.728735894,0.176103818,0.002097334,0.128296893,-0.022347763,0.821348455,-0.114289939,0.520064643,-0.102090596,0.008384756,206.43,0
133347,2.002673631,0.228367876,-1.847394136,1.277915297,0.496519539,-1.425372176,0.805664497,-0.481231687,-0.050874601,0.37399365,-0.825327862,-0.185722853,-0.815936943,0.963149089,0.308200282,-0.435455656,-0.340839117,-0.420436505,-0.4610383,-0.276212766,0.137506763,0.418218048,-0.025143963,-0.030885418,0.423733875,-0.482144545,-0.039139296,-0.06014614,34.9,0
159409,2.040539563,0.162619172,-1.74437186,0.519814974,0.188839382,-1.405507096,0.24771201,-0.351432454,0.637049891,-0.474815251,-0.410596047,-0.091593691,-0.280433467,-0.668708101,0.982531806,0.17873472,0.443933704,0.47015114,-0.478047883,-0.215544275,0.197496122,0.725216793,-0.024733194,-0.155013431,0.235525177,-0.093699895,-0.00238387,-0.031866522,9.99,0
55316,1.492575765,-1.004629433,0.090482934,-1.699818521,-0.799704046,0.289223686,-1.043655506,0.037740184,-2.192184757,1.538615883,0.828144168,0.109150743,1.484845643,-0.321163763,0.079309284,-0.288679989,0.167905963,0.172316702,0.006193773,-0.25800444,-0.180408869,-0.080147944,-0.067270978,-0.831284051,0.431519458,-0.144128826,0.047322085,0.000972895,15,0
144382,-0.820022606,1.586413844,-1.497129989,-1.475280615,1.266102366,-0.840364039,1.337001426,-0.010770139,-0.118602864,0.419117359,0.256867144,0.12230014,-0.884070658,0.939281286,-0.704649398,-0.298223195,-0.759231115,0.343386534,0.280776726,0.13503025,0.202994392,0.817569467,-0.233983714,0.306233696,-0.195109021,0.034565496,0.168724711,0.091881038,3.7,0
122182,1.951091435,0.20799328,-0.647936853,3.778972526,0.48383805,0.996054193,-0.329265016,0.22886968,-0.018651427,1.323627462,-2.604880972,-0.952297543,-1.2358819,-0.137818663,-1.719614071,0.678380432,-0.612457045,-0.042525733,-0.962246586,-0.350036758,0.014146466,0.236343098,0.038142209,0.003820686,0.180375257,0.148978977,-0.016955623,-0.050178921,1.51,0
133026,1.940136816,-1.963240915,-0.620933132,-1.553746904,-1.593217055,-0.141570993,-1.267494119,-0.007783215,-1.241186437,1.604401402,0.475533107,-0.019094596,0.662587095,-0.413324744,-0.557459254,0.018548504,0.038059349,0.376448429,0.175218187,-0.093277498,-0.277372557,-0.690008583,0.273594135,-0.525022555,-0.654411437,-0.490335623,0.008645474,-0.022184402,169,0
36080,-1.559271741,0.729466596,1.002155708,-1.312167325,0.074587414,-0.765595152,0.871250856,-0.086669789,0.259199959,-0.026219825,-0.099499576,0.328656708,0.51144156,-0.21029189,0.660723529,0.127757199,-0.416681196,-0.978521514,-1.056403034,0.191431188,-0.104967051,0.005380169,-0.012935134,0.127735516,-0.215077464,0.790576667,0.317483028,0.496048818,76.83,0
65184,-3.752122457,3.047003711,-0.813456011,1.134186407,-1.673215324,1.591195697,-2.213236127,3.194712771,0.193793459,-0.116308562,-1.250882912,2.486236023,1.445510165,0.621526358,-2.23273224,-0.476388012,1.316803472,-0.125558016,1.910128742,0.230985075,-0.301557071,-0.705404909,0.033526012,-1.328490503,0.527516439,-0.272296508,0.231970201,0.072393193,9.03,0
63898,1.534707485,-1.169962191,0.649316982,-1.388649545,-1.796445286,-0.644064847,-1.367464952,-0.034680257,-1.348745486,1.473659096,-1.084843802,-1.802992685,-0.814431791,-0.229598812,1.02534938,0.022113058,0.327142437,0.601517813,-0.294936845,-0.414708104,-0.104653127,0.059145425,-0.021997366,-0.023179345,0.340889555,-0.075304954,0.043110385,0.019372092,6,0
113874,1.971326824,-0.082158656,-0.414898411,1.205735179,-0.169087001,-0.115465677,-0.334513134,-0.062047395,0.82071649,0.125492915,-1.372821033,0.702265546,1.168500507,-0.256472199,0.378651425,0.527291974,-0.966847359,-0.030255445,-0.208674825,-0.145303399,-0.195690951,-0.410475875,0.259389741,-0.701147787,-0.255374545,-0.903735963,0.061073699,-0.026640984,20,0
